date,symbole,interval,spread_pct,n_ecarts
2026-05-31,BTCUSDT,5m,0.038293,287
2026-05-31,ETHUSDT,5m,0.051098,287
2026-05-31,SOLUSDT,5m,0.056106,287
2026-05-31,XRPUSDT,5m,0.009702,287
2026-06-01,0700.HK,5m,0.044859,66
2026-06-01,9984.T,5m,0.327933,65
2026-06-01,AAPL,5m,0.079013,77
2026-06-01,AIR.PA,5m,0.058885,101
2026-06-01,AUDUSD=X,5m,0.025764,287
2026-06-01,BTCUSDT,5m,0.02308,287
2026-06-01,CC=F,5m,0.190244,97
2026-06-01,ETHUSDT,5m,0.095378,287
2026-06-01,EURUSD=X,5m,0.011631,287
2026-06-01,GBPUSD=X,5m,0.010234,287
2026-06-01,GC=F,5m,0.030526,227
2026-06-01,GOOGL,5m,0.079546,77
2026-06-01,KO,5m,0.057418,77
2026-06-01,META,5m,0.135508,77
2026-06-01,MSFT,5m,0.148895,77
2026-06-01,NVDA,5m,0.244409,77
2026-06-01,NZDUSD=X,5m,0.031622,287
2026-06-01,SAN.PA,5m,0.072536,101
2026-06-01,SAP.DE,5m,0.264341,101
2026-06-01,SI=F,5m,0.031989,227
2026-06-01,SOLUSDT,5m,0.023672,287
2026-06-01,TSLA,5m,0.094767,77
2026-06-01,UNH,5m,0.133869,77
2026-06-01,USDCAD=X,5m,0.014639,287
2026-06-01,USDCHF=X,5m,0.002498,287
2026-06-01,USDJPY=X,5m,0.007169,287
2026-06-01,XOM,5m,0.090346,77
2026-06-01,ZW=F,5m,0.121737,162
2026-06-01,^FCHI,5m,0.025302,101
2026-06-01,^GDAXI,5m,0.068767,101
2026-06-01,^NDX,5m,0.018869,77
2026-06-02,005930.KS,5m,0.810571,71
2026-06-02,2330.TW,5m,0.144596,52
2026-06-02,6758.T,5m,0.26361,64
2026-06-02,9984.T,5m,0.759705,64
2026-06-02,AIR.PA,5m,0.016756,101
2026-06-02,AUDUSD=X,5m,0.007094,287
2026-06-02,BNBUSDT,5m,0.122946,287
2026-06-02,BNP.PA,5m,0.029553,101
2026-06-02,BZ=F,5m,0.059791,272
2026-06-02,CL=F,5m,0.039863,275
2026-06-02,EURUSD=X,5m,0.009172,287
2026-06-02,GBPUSD=X,5m,0.008401,287
2026-06-02,KC=F,5m,0.079867,97
2026-06-02,MC.PA,5m,0.098135,101
2026-06-02,MSFT,5m,0.03972,77
2026-06-02,NG=F,5m,0.051623,274
2026-06-02,NZDUSD=X,5m,0.003878,287
2026-06-02,TSLA,5m,0.227709,77
2026-06-02,TTE.PA,5m,0.032071,101
2026-06-02,USDCAD=X,5m,0.019172,287
2026-06-02,USDCHF=X,5m,0.00729,287
2026-06-02,USDJPY=X,5m,0.009632,287
2026-06-02,^GSPC,5m,0.021809,77
2026-06-02,^KS11,5m,1.006628,71
2026-06-02,^N225,5m,0.061581,67
2026-06-02,^STOXX50E,5m,0.029184,101
2026-06-03,0700.HK,5m,0.226074,66
2026-06-03,2330.TW,5m,0.247827,52
2026-06-03,6758.T,5m,0.162384,64
2026-06-03,9984.T,5m,0.306279,64
2026-06-03,9988.HK,5m,0.262129,66
2026-06-03,AAPL,5m,0.048832,77
2026-06-03,AIR.PA,5m,0.04222,101
2026-06-03,AUDUSD=X,5m,0.018525,287
2026-06-03,BTCUSDT,5m,0.09385,287
2026-06-03,BZ=F,5m,0.07595,270
2026-06-03,CC=F,5m,0.118749,97
2026-06-03,CL=F,5m,0.088663,275
2026-06-03,ETHUSDT,5m,0.066448,287
2026-06-03,EURUSD=X,5m,0.010943,287
2026-06-03,GBPUSD=X,5m,0.010183,287
2026-06-03,GC=F,5m,0.042441,275
2026-06-03,GOOGL,5m,0.119051,77
2026-06-03,HG=F,5m,0.080491,275
2026-06-03,MC.PA,5m,0.090199,101
2026-06-03,META,5m,0.146921,77
2026-06-03,NG=F,5m,0.031943,273
2026-06-03,NZDUSD=X,5m,0.02552,287
2026-06-03,PG,5m,0.043866,77
2026-06-03,SAN.PA,5m,0.043694,101
2026-06-03,SI=F,5m,0.113068,275
2026-06-03,SIE.DE,5m,0.10125,101
2026-06-03,SOLUSDT,5m,0.097472,287
2026-06-03,TTE.PA,5m,0.079886,101
2026-06-03,USDCAD=X,5m,0.019529,287
2026-06-03,USDCHF=X,5m,0.023208,287
2026-06-03,USDJPY=X,5m,0.012264,287
2026-06-03,XOM,5m,0.103599,77
2026-06-03,XRPUSDT,5m,0.066944,287
2026-06-03,^FCHI,5m,0.041651,101
2026-06-03,^GDAXI,5m,0.021969,101
2026-06-03,^HSI,5m,0.045551,69
2026-06-03,^N225,5m,0.043172,67
2026-06-03,^STOXX50E,5m,0.011592,101
2026-06-04,005930.KS,5m,0.164272,71
2026-06-04,0700.HK,5m,0.13618,66
2026-06-04,2330.TW,5m,0.117851,52
2026-06-04,9984.T,5m,0.321007,64
2026-06-04,9988.HK,5m,0.138096,66
2026-06-04,AAPL,5m,0.088309,77
2026-06-04,AUDUSD=X,5m,0.017624,287
2026-06-04,BNBUSDT,5m,0.201308,287
2026-06-04,BTCUSDT,5m,0.135141,287
2026-06-04,BZ=F,5m,0.1107,256
2026-06-04,CL=F,5m,0.063328,275
2026-06-04,COST,5m,0.251547,77
2026-06-04,ETHUSDT,5m,0.219878,287
2026-06-04,EURUSD=X,5m,0.000272,287
2026-06-04,GBPUSD=X,5m,0.005571,287
2026-06-04,GC=F,5m,0.038764,275
2026-06-04,GOOGL,5m,0.063039,77
2026-06-04,HG=F,5m,0.041104,274
2026-06-04,JPM,5m,0.096316,77
2026-06-04,KO,5m,0.045041,77
2026-06-04,MC.PA,5m,0.025997,101
2026-06-04,NG=F,5m,0.104688,273
2026-06-04,NVDA,5m,0.097748,77
2026-06-04,NZDUSD=X,5m,0.010577,287
2026-06-04,PG,5m,0.092212,77
2026-06-04,SAP.DE,5m,0.263153,101
2026-06-04,SI=F,5m,0.108364,275
2026-06-04,SIE.DE,5m,0.029029,101
2026-06-04,SOLUSDT,5m,0.230975,287
2026-06-04,TSLA,5m,0.087775,77
2026-06-04,TTE.PA,5m,0.078232,101
2026-06-04,UNH,5m,0.076644,77
2026-06-04,USDCAD=X,5m,0.016549,287
2026-06-04,USDCHF=X,5m,0.008689,287
2026-06-04,USDJPY=X,5m,0.008119,287
2026-06-04,XOM,5m,0.066558,77
2026-06-04,XRPUSDT,5m,0.09949,287
2026-06-04,ZW=F,5m,0.059779,209
2026-06-04,^GSPC,5m,0.017464,77
2026-06-04,^HSI,5m,0.037641,69
2026-06-04,^KS11,5m,0.072408,71
2026-06-04,^N225,5m,0.114421,67
2026-06-05,005930.KS,5m,0.086096,71
2026-06-05,0700.HK,5m,0.229237,66
2026-06-05,2330.TW,5m,0.174104,52
2026-06-05,6758.T,5m,0.162466,64
2026-06-05,9984.T,5m,0.259526,65
2026-06-05,9988.HK,5m,0.019036,66
2026-06-05,AAPL,5m,0.153975,77
2026-06-05,AIR.PA,5m,0.090454,101
2026-06-05,ASML.AS,5m,0.194469,101
2026-06-05,BNP.PA,5m,0.085439,101
2026-06-05,BTCUSDT,5m,0.073636,287
2026-06-05,BZ=F,5m,0.096074,248
2026-06-05,CL=F,5m,0.074236,251
2026-06-05,ETHUSDT,5m,0.05544,287
2026-06-05,GOOGL,5m,0.131525,77
2026-06-05,MSFT,5m,0.11006,77
2026-06-05,NG=F,5m,0.09226,251
2026-06-05,NVDA,5m,0.100141,77
2026-06-05,SIE.DE,5m,0.088552,101
2026-06-05,SOLUSDT,5m,0.036634,287
2026-06-05,TSLA,5m,0.083367,77
2026-06-05,TTE.PA,5m,0.039715,101
2026-06-05,UNH,5m,0.096405,77
2026-06-05,USDCAD=X,5m,0.013304,254
2026-06-05,USDJPY=X,5m,0.00556,251
2026-06-05,V,5m,0.014408,77
2026-06-05,^FCHI,5m,0.031326,101
2026-06-05,^GDAXI,5m,0.010723,101
2026-06-05,^GSPC,5m,0.049591,77
2026-06-05,^HSI,5m,0.067815,69
2026-06-05,^NDX,5m,0.076561,77
2026-06-05,^STOXX50E,5m,0.020934,101
2026-06-06,BNBUSDT,5m,0.047908,287
2026-06-06,BTCUSDT,5m,0.063476,287
2026-06-07,BNBUSDT,5m,0.13492,287
2026-06-07,BTCUSDT,5m,0.147525,287
2026-06-07,ETHUSDT,5m,0.187833,287
2026-06-07,SOLUSDT,5m,0.152217,287
2026-06-07,XRPUSDT,5m,0.062255,287
2026-06-08,005930.KS,5m,0.739912,66
2026-06-08,2330.TW,5m,0.270182,52
2026-06-08,6758.T,5m,0.038724,65
2026-06-08,9984.T,5m,0.418054,62
2026-06-08,9988.HK,5m,0.115835,66
2026-06-08,AIR.PA,5m,0.08495,101
2026-06-08,AMZN,5m,0.103863,77
2026-06-08,ASML.AS,5m,0.076092,101
2026-06-08,AUDUSD=X,5m,0.003792,287
2026-06-08,BNBUSDT,5m,0.063828,287
2026-06-08,BNP.PA,5m,0.057283,101
2026-06-08,BTCUSDT,5m,0.113716,287
2026-06-08,BZ=F,5m,0.131157,262
2026-06-08,CC=F,5m,0.117177,97
2026-06-08,CL=F,5m,0.091097,275
2026-06-08,COST,5m,0.140809,77
2026-06-08,ETHUSDT,5m,0.10918,287
2026-06-08,EURUSD=X,5m,0.011442,287
2026-06-08,GBPUSD=X,5m,0.011814,287
2026-06-08,GC=F,5m,0.04949,274
2026-06-08,HG=F,5m,0.081839,274
2026-06-08,JPM,5m,0.087973,77
2026-06-08,KC=F,5m,0.207112,97
2026-06-08,MSFT,5m,0.069144,77
2026-06-08,NG=F,5m,0.086143,273
2026-06-08,SAN.PA,5m,0.020385,101
2026-06-08,SAP.DE,5m,0.041399,101
2026-06-08,SI=F,5m,0.060369,274
2026-06-08,SIE.DE,5m,0.077641,101
2026-06-08,SOLUSDT,5m,0.119092,287
2026-06-08,UNH,5m,0.135913,77
2026-06-08,USDCAD=X,5m,0.012775,287
2026-06-08,USDJPY=X,5m,0.006826,287
2026-06-08,XRPUSDT,5m,0.023763,287
2026-06-08,ZW=F,5m,0.116674,210
2026-06-08,^FCHI,5m,0.009969,101
2026-06-08,^GSPC,5m,0.041197,77
2026-06-08,^KS11,5m,0.559001,71
2026-06-08,^N225,5m,0.114021,67
2026-06-09,005930.KS,5m,0.516941,71
2026-06-09,0700.HK,5m,0.262029,66
2026-06-09,2330.TW,5m,0.184663,52
2026-06-09,7203.T,5m,0.033493,64
2026-06-09,9984.T,5m,0.44081,65
2026-06-09,9988.HK,5m,0.276876,66
2026-06-09,AAPL,5m,0.123913,77
2026-06-09,AMZN,5m,0.127079,77
2026-06-09,AUDUSD=X,5m,0.01117,287
2026-06-09,BNBUSDT,5m,0.08594,287
2026-06-09,BTCUSDT,5m,0.121517,287
2026-06-09,BZ=F,5m,0.228933,267
2026-06-09,CC=F,5m,0.224031,97
2026-06-09,CL=F,5m,0.243936,274
2026-06-09,COST,5m,0.077149,77
2026-06-09,ETHUSDT,5m,0.156134,287
2026-06-09,EURUSD=X,5m,0.00971,287
2026-06-09,GBPUSD=X,5m,0.011812,287
2026-06-09,GC=F,5m,0.038534,275
2026-06-09,HG=F,5m,0.042207,275
2026-06-09,JPM,5m,0.017001,77
2026-06-09,KC=F,5m,0.178887,98
2026-06-09,META,5m,0.1637,77
2026-06-09,MSFT,5m,0.121547,77
2026-06-09,NG=F,5m,0.1271,271
2026-06-09,NZDUSD=X,5m,0.013186,287
2026-06-09,SAN.PA,5m,0.038399,101
2026-06-09,SAP.DE,5m,0.014856,101
2026-06-09,SOLUSDT,5m,0.166663,287
2026-06-09,TSLA,5m,0.298583,77
2026-06-09,UNH,5m,0.184433,77
2026-06-09,USDCAD=X,5m,0.014386,287
2026-06-09,USDCHF=X,5m,0.014117,287
2026-06-09,USDJPY=X,5m,0.005245,287
2026-06-09,V,5m,0.1113,77
2026-06-09,XRPUSDT,5m,0.133342,287
2026-06-09,ZW=F,5m,0.083505,205
2026-06-09,^HSI,5m,0.116872,69
2026-06-09,^KS11,5m,0.353467,71
2026-06-09,^N225,5m,0.113196,67
2026-06-10,005930.KS,5m,0.443184,71
2026-06-10,0700.HK,5m,0.099728,66
2026-06-10,2330.TW,5m,0.190509,52
2026-06-10,9988.HK,5m,0.334911,66
2026-06-10,AAPL,5m,0.045887,77
2026-06-10,AIR.PA,5m,0.064629,101
2026-06-10,AMZN,5m,0.109075,77
2026-06-10,AUDUSD=X,5m,0.006483,287
2026-06-10,BNBUSDT,5m,0.062848,287
2026-06-10,BTCUSDT,5m,0.079165,287
2026-06-10,CC=F,5m,0.105268,97
2026-06-10,COST,5m,0.216204,77
2026-06-10,ETHUSDT,5m,0.146661,287
2026-06-10,EURUSD=X,5m,0.010952,287
2026-06-10,GC=F,5m,0.076641,275
2026-06-10,HG=F,5m,0.02873,275
2026-06-10,JPM,5m,0.038705,77
2026-06-10,KO,5m,0.060169,77
2026-06-10,MC.PA,5m,0.063732,101
2026-06-10,META,5m,0.054687,77
2026-06-10,NVDA,5m,0.206579,77
2026-06-10,PG,5m,0.058939,77
2026-06-10,SI=F,5m,0.025517,275
2026-06-10,SIE.DE,5m,0.025248,101
2026-06-10,SOLUSDT,5m,0.178994,287
2026-06-10,TSLA,5m,0.076416,77
2026-06-10,USDCAD=X,5m,0.018925,287
2026-06-10,USDCHF=X,5m,0.020702,287
2026-06-10,USDJPY=X,5m,0.004859,287
2026-06-10,XOM,5m,0.044965,77
2026-06-10,XRPUSDT,5m,0.147369,287
2026-06-10,ZW=F,5m,0.087611,207
2026-06-10,^FCHI,5m,0.050975,101
2026-06-10,^GDAXI,5m,0.045584,101
2026-06-10,^HSI,5m,0.113605,69
2026-06-10,^KS11,5m,0.335536,71
2026-06-10,^N225,5m,0.099101,67
2026-06-10,^NDX,5m,0.044775,77
2026-06-10,^STOXX50E,5m,0.036664,101
2026-06-11,2330.TW,5m,0.089956,52
2026-06-11,AAPL,5m,0.036656,77
2026-06-11,ASML.AS,5m,0.188346,101
2026-06-11,CC=F,5m,0.092558,98
2026-06-11,GOOGL,5m,0.151593,77
2026-06-11,JPM,5m,0.079752,77
2026-06-11,KC=F,5m,0.145284,98
2026-06-11,META,5m,0.077726,77
2026-06-11,MSFT,5m,0.041244,77
2026-06-11,NG=F,5m,0.023753,274
2026-06-11,NVDA,5m,0.178767,77
2026-06-11,TTE.PA,5m,0.076645,101
2026-06-11,UNH,5m,0.053089,77
2026-06-11,ZW=F,5m,0.066216,210
2026-06-11,^N225,5m,0.043329,67
2026-06-11,^NDX,5m,0.047327,77
2026-06-11,^STOXX50E,5m,0.025592,101
2026-06-12,005930.KS,5m,0.253875,71
2026-06-12,0700.HK,5m,0.186543,67
2026-06-12,2330.TW,5m,0.283963,52
2026-06-12,9984.T,5m,0.364483,64
2026-06-12,9988.HK,5m,0.209765,66
2026-06-12,ASML.AS,5m,0.219408,101
2026-06-12,BNBUSDT,5m,0.072345,287
2026-06-12,BTCUSDT,5m,0.073664,287
2026-06-12,BZ=F,5m,0.023227,251
2026-06-12,CC=F,5m,0.135197,98
2026-06-12,COST,5m,0.05157,77
2026-06-12,ETHUSDT,5m,0.113686,287
2026-06-12,EURUSD=X,5m,0.011963,257
2026-06-12,GBPUSD=X,5m,0.009261,257
2026-06-12,GC=F,5m,0.078986,251
2026-06-12,HG=F,5m,0.035185,251
2026-06-12,JPM,5m,0.050353,77
2026-06-12,KC=F,5m,0.088192,97
2026-06-12,KO,5m,0.023444,77
2026-06-12,MC.PA,5m,0.134012,101
2026-06-12,MSFT,5m,0.120471,77
2026-06-12,NG=F,5m,0.111533,251
2026-06-12,NVDA,5m,0.156795,77
2026-06-12,SAP.DE,5m,0.165479,101
2026-06-12,SI=F,5m,0.118524,251
2026-06-12,SOLUSDT,5m,0.089687,287
2026-06-12,TSLA,5m,0.291163,77
2026-06-12,TTE.PA,5m,0.093093,101
2026-06-12,UNH,5m,0.130995,77
2026-06-12,USDCAD=X,5m,0.02041,253
2026-06-12,USDCHF=X,5m,0.014188,252
2026-06-12,USDJPY=X,5m,0.008946,252
2026-06-12,XOM,5m,0.138111,77
2026-06-12,XRPUSDT,5m,0.105964,287
2026-06-12,^GDAXI,5m,0.025977,101
2026-06-12,^GSPC,5m,0.035194,77
2026-06-12,^HSI,5m,0.044693,69
2026-06-12,^KS11,5m,0.224621,71
2026-06-12,^NDX,5m,0.08966,77
2026-06-12,^STOXX50E,5m,0.04927,101
2026-06-13,BNBUSDT,5m,0.049722,287
2026-06-13,BTCUSDT,5m,0.03429,287
2026-06-13,ETHUSDT,5m,0.047242,287
2026-06-13,SOLUSDT,5m,0.07589,287
2026-06-13,XRPUSDT,5m,0.080279,287
2026-06-15,005930.KS,5m,0.091684,71
2026-06-15,0700.HK,5m,0.205216,66
2026-06-15,2330.TW,5m,0.261726,52
2026-06-15,6758.T,5m,0.123444,65
2026-06-15,7203.T,5m,0.057433,65
2026-06-15,9984.T,5m,0.234285,62
2026-06-15,9988.HK,5m,0.191245,66
2026-06-15,AAPL,5m,0.062211,77
2026-06-15,AIR.PA,5m,0.099755,101
2026-06-15,AMZN,5m,0.109292,77
2026-06-15,ASML.AS,5m,0.125643,101
2026-06-15,AUDUSD=X,5m,0.008864,287
2026-06-15,BNP.PA,5m,0.066101,101
2026-06-15,BTCUSDT,5m,0.033403,287
2026-06-15,BZ=F,5m,0.108256,265
2026-06-15,CC=F,5m,0.019237,104
2026-06-15,CL=F,5m,0.114949,275
2026-06-15,COST,5m,0.05819,77
2026-06-15,EURUSD=X,5m,0.016521,287
2026-06-15,GBPUSD=X,5m,0.011172,287
2026-06-15,GC=F,5m,0.050088,275
2026-06-15,GOOGL,5m,0.068579,77
2026-06-15,HG=F,5m,0.057834,274
2026-06-15,MC.PA,5m,0.048362,101
2026-06-15,META,5m,0.050687,77
2026-06-15,MSFT,5m,0.137614,77
2026-06-15,NVDA,5m,0.062776,77
2026-06-15,NZDUSD=X,5m,0.010928,287
2026-06-15,PG,5m,0.184917,77
2026-06-15,SI=F,5m,0.118208,275
2026-06-15,SIE.DE,5m,0.050972,101
2026-06-15,SOLUSDT,5m,0.124168,287
2026-06-15,TSLA,5m,0.243339,77
2026-06-15,USDCAD=X,5m,0.018556,287
2026-06-15,USDCHF=X,5m,0.01577,287
2026-06-15,USDJPY=X,5m,0.007222,287
2026-06-15,V,5m,0.117123,77
2026-06-15,XRPUSDT,5m,0.199848,287
2026-06-15,^GDAXI,5m,0.016405,101
2026-06-15,^GSPC,5m,0.037755,77
2026-06-15,^KS11,5m,0.072982,71
2026-06-15,^NDX,5m,0.051351,77
2026-06-15,^STOXX50E,5m,0.025422,101
2026-06-16,005930.KS,5m,0.267447,71
2026-06-16,0700.HK,5m,0.100038,66
2026-06-16,2330.TW,5m,0.24217,52
2026-06-16,9988.HK,5m,0.03184,66
2026-06-16,AAPL,5m,0.115287,77
2026-06-16,AIR.PA,5m,0.055228,101
2026-06-16,AMZN,5m,0.03922,77
2026-06-16,ASML.AS,5m,0.12349,101
2026-06-16,AUDUSD=X,5m,0.006157,287
2026-06-16,BNBUSDT,5m,0.074018,287
2026-06-16,BTCUSDT,5m,0.059342,287
2026-06-16,ETHUSDT,5m,0.085228,287
2026-06-16,EURUSD=X,5m,0.005447,287
2026-06-16,GBPUSD=X,5m,0.005021,287
2026-06-16,GC=F,5m,0.039264,275
2026-06-16,HG=F,5m,0.03979,273
2026-06-16,JPM,5m,0.105139,77
2026-06-16,KC=F,5m,0.092989,110
2026-06-16,MSFT,5m,0.024939,77
2026-06-16,NG=F,5m,0.138597,275
2026-06-16,NVDA,5m,0.116029,77
2026-06-16,SAP.DE,5m,0.050801,101
2026-06-16,SI=F,5m,0.087238,275
2026-06-16,SOLUSDT,5m,0.089691,287
2026-06-16,TTE.PA,5m,0.017302,101
2026-06-16,UNH,5m,0.078516,77
2026-06-16,USDCAD=X,5m,0.021161,287
2026-06-16,USDCHF=X,5m,0.017845,287
2026-06-16,USDJPY=X,5m,0.004483,287
2026-06-16,XOM,5m,0.146064,77
2026-06-16,XRPUSDT,5m,0.049075,287
2026-06-16,^FCHI,5m,0.032444,101
2026-06-16,^GSPC,5m,0.043094,77
2026-06-16,^HSI,5m,0.060458,69
2026-06-16,^KS11,5m,0.121904,71
2026-06-16,^NDX,5m,0.072452,77
2026-06-16,^STOXX50E,5m,0.022214,101
2026-06-17,0700.HK,5m,0.074423,66
2026-06-17,2330.TW,5m,0.170372,52
2026-06-17,6758.T,5m,0.105166,64
2026-06-17,7203.T,5m,0.18016,64
2026-06-17,9984.T,5m,0.254697,66
2026-06-17,9988.HK,5m,0.185373,66
2026-06-17,AAPL,5m,0.116928,77
2026-06-17,AMZN,5m,0.118186,77
2026-06-17,BNBUSDT,5m,0.0978,287
2026-06-17,BNP.PA,5m,0.099913,101
2026-06-17,BTCUSDT,5m,0.121964,287
2026-06-17,BZ=F,5m,0.054473,273
2026-06-17,CC=F,5m,0.174643,104
2026-06-17,CL=F,5m,0.077475,275
2026-06-17,ETHUSDT,5m,0.154899,287
2026-06-17,JPM,5m,0.078687,77
2026-06-17,KO,5m,0.113501,77
2026-06-17,MC.PA,5m,0.116179,101
2026-06-17,META,5m,0.130488,77
2026-06-17,MSFT,5m,0.041345,77
2026-06-17,NVDA,5m,0.140798,77
2026-06-17,PG,5m,0.092378,77
2026-06-17,SIE.DE,5m,0.065634,101
2026-06-17,SOLUSDT,5m,0.196389,287
2026-06-17,TSLA,5m,0.192427,77
2026-06-17,USDCAD=X,5m,0.008554,287
2026-06-17,V,5m,0.10389,77
2026-06-17,XRPUSDT,5m,0.148038,287
2026-06-17,ZW=F,5m,0.054451,208
2026-06-17,^GDAXI,5m,0.027491,101
2026-06-17,^GSPC,5m,0.105376,77
2026-06-17,^HSI,5m,0.039408,69
2026-06-17,^KS11,5m,0.058453,71
2026-06-17,^N225,5m,0.113867,67
2026-06-17,^NDX,5m,0.161699,77
2026-06-17,^STOXX50E,5m,0.016468,101
2026-06-18,005930.KS,5m,0.291426,71
2026-06-18,0700.HK,5m,0.055649,66
2026-06-18,2330.TW,5m,0.186704,52
2026-06-18,6758.T,5m,0.024092,64
2026-06-18,7203.T,5m,0.153247,64
2026-06-18,9984.T,5m,0.371642,64
2026-06-18,AAPL,5m,0.112755,77
2026-06-18,AMZN,5m,0.081141,77
2026-06-18,ASML.AS,5m,0.139127,101
2026-06-18,AUDUSD=X,5m,0.00563,287
2026-06-18,BNBUSDT,5m,0.092456,287
2026-06-18,BNP.PA,5m,0.065411,101
2026-06-18,BTCUSDT,5m,0.116459,287
2026-06-18,CL=F,5m,0.021697,275
2026-06-18,ETHUSDT,5m,0.095627,287
2026-06-18,EURUSD=X,5m,0.012591,287
2026-06-18,JPM,5m,0.10074,77
2026-06-18,KO,5m,0.020601,77
2026-06-18,MC.PA,5m,0.069046,101
2026-06-18,NG=F,5m,0.07657,274
2026-06-18,NVDA,5m,0.153105,77
2026-06-18,NZDUSD=X,5m,0.002332,287
2026-06-18,PG,5m,0.126751,77
2026-06-18,SAN.PA,5m,0.076708,101
2026-06-18,SAP.DE,5m,0.033558,101
2026-06-18,SIE.DE,5m,0.064582,101
2026-06-18,SOLUSDT,5m,0.128103,287
2026-06-18,TSLA,5m,0.198984,77
2026-06-18,TTE.PA,5m,0.060992,101
2026-06-18,USDCAD=X,5m,0.015288,287
2026-06-18,USDCHF=X,5m,0.025123,287
2026-06-18,V,5m,0.105532,77
2026-06-18,XRPUSDT,5m,0.077497,287
2026-06-18,ZW=F,5m,0.057849,208
2026-06-18,^GDAXI,5m,0.032546,101
2026-06-18,^GSPC,5m,0.059058,77
2026-06-18,^KS11,5m,0.097459,71
2026-06-18,^N225,5m,0.084921,67
2026-06-18,^NDX,5m,0.080137,77
2026-06-19,6758.T,5m,0.12445,64
2026-06-19,7203.T,5m,0.043904,64
2026-06-19,9984.T,5m,0.409911,65
2026-06-19,AIR.PA,5m,0.122128,101
2026-06-19,ASML.AS,5m,0.147417,101
2026-06-19,AUDUSD=X,5m,0.01719,257
2026-06-19,BNBUSDT,5m,0.041856,287
2026-06-19,BTCUSDT,5m,0.056344,287
2026-06-19,ETHUSDT,5m,0.062991,287
2026-06-19,EURUSD=X,5m,0.011554,257
2026-06-19,GBPUSD=X,5m,0.009324,257
2026-06-19,MC.PA,5m,0.094367,101
2026-06-19,NZDUSD=X,5m,0.01829,257
2026-06-19,SIE.DE,5m,0.074606,101
2026-06-19,SOLUSDT,5m,0.04131,287
2026-06-19,USDCAD=X,5m,0.01422,254
2026-06-19,USDCHF=X,5m,0.012293,252
2026-06-19,USDJPY=X,5m,0.007875,253
2026-06-19,XRPUSDT,5m,0.085169,287
2026-06-19,^FCHI,5m,0.042525,101
2026-06-19,^GDAXI,5m,0.039904,101
2026-06-19,^N225,5m,0.089584,67
2026-06-19,^STOXX50E,5m,0.047572,101
2026-06-20,BTCUSDT,5m,0.02788,287
2026-06-20,ETHUSDT,5m,0.044805,287
2026-06-20,XRPUSDT,5m,0.071159,287
2026-06-21,BNBUSDT,5m,0.068138,287
2026-06-21,BTCUSDT,5m,0.020945,287
2026-06-21,ETHUSDT,5m,0.089476,287
2026-06-21,SOLUSDT,5m,0.095609,287
2026-06-21,XRPUSDT,5m,0.127552,287
2026-06-22,005930.KS,5m,0.297195,71
2026-06-22,0700.HK,5m,0.317315,67
2026-06-22,2330.TW,5m,0.246718,52
2026-06-22,6758.T,5m,0.189226,65
2026-06-22,7203.T,5m,0.091098,65
2026-06-22,9988.HK,5m,0.18652,66
2026-06-22,AIR.PA,5m,0.035859,101
2026-06-22,AMZN,5m,0.116495,77
2026-06-22,ASML.AS,5m,0.219954,101
2026-06-22,AUDUSD=X,5m,0.016127,287
2026-06-22,BNBUSDT,5m,0.028825,287
2026-06-22,BNP.PA,5m,0.065353,101
2026-06-22,BTCUSDT,5m,0.043963,287
2026-06-22,BZ=F,5m,0.66729,264
2026-06-22,CL=F,5m,0.421119,275
2026-06-22,COST,5m,0.124859,77
2026-06-22,ETHUSDT,5m,0.094483,287
2026-06-22,EURUSD=X,5m,0.004769,287
2026-06-22,GBPUSD=X,5m,0.010839,287
2026-06-22,GC=F,5m,0.249693,275
2026-06-22,GOOGL,5m,0.24692,77
2026-06-22,HG=F,5m,0.223473,275
2026-06-22,JPM,5m,0.124175,77
2026-06-22,KO,5m,0.059826,77
2026-06-22,META,5m,0.068343,77
2026-06-22,NG=F,5m,0.30279,272
2026-06-22,NZDUSD=X,5m,0.01384,287
2026-06-22,PG,5m,0.090581,77
2026-06-22,SAP.DE,5m,0.163988,101
2026-06-22,SI=F,5m,0.763906,275
2026-06-22,SIE.DE,5m,0.125043,101
2026-06-22,SOLUSDT,5m,0.084372,287
2026-06-22,TTE.PA,5m,0.106264,101
2026-06-22,USDCAD=X,5m,0.018071,287
2026-06-22,XOM,5m,0.12381,77
2026-06-22,XRPUSDT,5m,0.067302,287
2026-06-22,^FCHI,5m,0.04886,101
2026-06-22,^GDAXI,5m,0.059117,101
2026-06-22,^GSPC,5m,0.077699,77
2026-06-22,^HSI,5m,0.12002,69
2026-06-22,^KS11,5m,0.194832,71
2026-06-22,^N225,5m,0.01412,67
2026-06-22,^NDX,5m,0.143171,77
2026-06-22,^STOXX50E,5m,0.050792,101
2026-06-23,005930.KS,5m,0.223333,66
2026-06-23,0700.HK,5m,0.123572,66
2026-06-23,2330.TW,5m,0.198342,52
2026-06-23,9984.T,5m,0.39494,64
2026-06-23,9988.HK,5m,0.159047,66
2026-06-23,AAPL,5m,0.088524,77
2026-06-23,ASML.AS,5m,0.236028,101
2026-06-23,AUDUSD=X,5m,0.003414,287
2026-06-23,BZ=F,5m,0.097059,256
2026-06-23,CC=F,5m,0.25802,104
2026-06-23,CL=F,5m,0.06777,275
2026-06-23,EURUSD=X,5m,0.00959,287
