date,symbole,interval,rv,bv,part_saut
2026-06-17,SAP.DE,5m,0.0003732821889,0.0003674063481,0.0157
2026-06-17,SI=F,5m,0.001870782908,0.001529401403,0.1825
2026-06-17,SIE.DE,5m,0.0001855871112,0.0001772717441,0.0448
2026-06-17,SOLUSDT,5m,0.001958490142,0.001694750634,0.1347
2026-06-17,TSLA,5m,0.0006480345438,0.0005065037617,0.2184
2026-06-17,TTE.PA,5m,0.0001559856799,0.0001512579641,0.0303
2026-06-17,UNH,5m,0.0002838236485,0.0002837808944,0.0002
2026-06-17,USDCAD=X,5m,1.726650616e-05,1.520901532e-05,0.1192
2026-06-17,USDCHF=X,5m,5.449176655e-05,4.336798689e-05,0.2041
2026-06-17,USDJPY=X,5m,7.324490974e-06,6.166871603e-06,0.158
2026-06-17,V,5m,8.731888867e-05,8.16317412e-05,0.0651
2026-06-17,XOM,5m,0.0001321600065,0.0001154398828,0.1265
2026-06-17,XRPUSDT,5m,0.001438080266,0.001231297348,0.1438
2026-06-17,ZW=F,5m,0.0002839122036,0.0002608237777,0.0813
2026-06-17,^FCHI,5m,2.62671798e-05,2.196132769e-05,0.1639
2026-06-17,^GDAXI,5m,3.717852662e-05,3.370340889e-05,0.0935
2026-06-17,^GSPC,5m,0.0001497796734,0.0001207179704,0.194
2026-06-17,^HSI,5m,4.970670427e-05,5.016329982e-05,0
2026-06-17,^KS11,5m,0.0001533401809,0.000141109665,0.0798
2026-06-17,^N225,5m,6.652755122e-05,6.265836667e-05,0.0582
2026-06-17,^NDX,5m,0.000313804199,0.0002658804862,0.1527
2026-06-17,^STOXX50E,5m,3.090720649e-05,2.978167631e-05,0.0364
2026-06-18,005930.KS,5m,0.0009539991074,0.0009221004403,0.0334
2026-06-18,0700.HK,5m,0.0002777649618,0.0002382199663,0.1424
2026-06-18,2330.TW,5m,0.0001734722517,0.000122552534,0.2935
2026-06-18,6758.T,5m,0.000246074808,0.0001331495311,0.4589
2026-06-18,7203.T,5m,0.0001439416093,0.0001286610183,0.1062
2026-06-18,9984.T,5m,0.0009143970747,0.0009570864871,0
2026-06-18,9988.HK,5m,0.000465666788,0.000302241211,0.3509
2026-06-18,AAPL,5m,0.0001624092656,0.0001417632684,0.1271
2026-06-18,AIR.PA,5m,0.0002723862168,0.0002357714869,0.1344
2026-06-18,AMZN,5m,0.000296672913,0.0002095910797,0.2935
2026-06-18,ASML.AS,5m,0.0003975487742,0.0003935087138,0.0102
2026-06-18,AUDUSD=X,5m,2.45033279e-05,2.226714791e-05,0.0913
2026-06-18,BNBUSDT,5m,0.0005502499321,0.0005560166124,0
2026-06-18,BNP.PA,5m,0.0001157378837,0.0001003495054,0.133
2026-06-18,BTCUSDT,5m,0.0005328712095,0.0005471609439,0
2026-06-18,BZ=F,5m,0.000874758305,0.0008067398256,0.0778
2026-06-18,CC=F,5m,0.002355940444,0.0008542081551,0.6374
2026-06-18,CL=F,5m,0.0009167391079,0.0008503569136,0.0724
2026-06-18,COST,5m,6.030392548e-05,5.69970648e-05,0.0548
2026-06-18,ETHUSDT,5m,0.0008682145389,0.0008993800557,0
2026-06-18,EURUSD=X,5m,1.561580809e-05,1.614097254e-05,0
2026-06-18,GBPUSD=X,5m,2.070582851e-05,2.046795111e-05,0.0115
2026-06-18,GC=F,5m,0.0001864228862,0.0001828455074,0.0192
2026-06-18,GOOGL,5m,0.0002794934203,0.0001970832837,0.2949
2026-06-18,HG=F,5m,0.0001503508148,0.0001398567768,0.0698
2026-06-18,JPM,5m,0.0001703374316,0.0001387977042,0.1852
2026-06-18,KC=F,5m,0.003530878927,0.0006788671242,0.8077
2026-06-18,KO,5m,8.069340155e-05,7.953824933e-05,0.0143
2026-06-18,MC.PA,5m,0.0002588444379,0.0002272053721,0.1222
2026-06-18,META,5m,0.0003551923314,0.0002880816073,0.1889
2026-06-18,MSFT,5m,0.0001822044446,0.0001776142112,0.0252
2026-06-18,NG=F,5m,0.001098824636,0.001025496766,0.0667
2026-06-18,NVDA,5m,0.0001983723981,0.0001785191793,0.1001
2026-06-18,NZDUSD=X,5m,2.722986754e-05,2.409774296e-05,0.115
2026-06-18,PG,5m,0.0001182147133,0.0001277265226,0
2026-06-18,SAN.PA,5m,0.000140002382,0.0001348070319,0.0371
2026-06-18,SAP.DE,5m,0.000733506617,0.000644631398,0.1212
2026-06-18,SI=F,5m,0.0007854791374,0.0007007489991,0.1079
2026-06-18,SIE.DE,5m,0.0001919646427,0.000144887708,0.2452
2026-06-18,SOLUSDT,5m,0.001231965185,0.001262365067,0
2026-06-18,TSLA,5m,0.0005640859717,0.0005359987587,0.0498
2026-06-18,TTE.PA,5m,0.00016594119,0.0001534387637,0.0753
2026-06-18,UNH,5m,0.000162162705,0.0001510900069,0.0683
2026-06-18,USDCAD=X,5m,1.104457338e-05,1.181943225e-05,0
2026-06-18,USDCHF=X,5m,3.124295073e-05,3.403686017e-05,0
2026-06-18,USDJPY=X,5m,1.268059231e-05,1.302576591e-05,0
2026-06-18,V,5m,0.0001196950578,0.0001204240742,0
2026-06-18,XOM,5m,0.0001795385165,0.0001232760833,0.3134
2026-06-18,XRPUSDT,5m,0.000780933705,0.0007791095859,0.0023
2026-06-18,ZW=F,5m,0.0002506460714,0.0002198267021,0.123
2026-06-18,^FCHI,5m,4.120108114e-05,4.054368607e-05,0.016
2026-06-18,^GDAXI,5m,5.043100144e-05,4.600779978e-05,0.0877
2026-06-18,^GSPC,5m,3.028061064e-05,3.197035995e-05,0
2026-06-18,^HSI,5m,5.542738764e-05,3.630676457e-05,0.345
2026-06-18,^KS11,5m,0.0002773903814,0.0003080418718,0
2026-06-18,^N225,5m,0.0001359333027,0.0001485462279,0
2026-06-18,^NDX,5m,7.081224365e-05,7.123168617e-05,0
2026-06-18,^STOXX50E,5m,4.153949217e-05,3.936012426e-05,0.0525
2026-06-19,005930.KS,5m,0.001677207714,0.001744063542,0
2026-06-19,6758.T,5m,9.719625757e-05,8.228745564e-05,0.1534
2026-06-19,7203.T,5m,5.57836272e-05,4.831297378e-05,0.1339
2026-06-19,9984.T,5m,0.001015171424,0.001092905344,0
2026-06-19,AIR.PA,5m,0.0002189161879,0.0001689004009,0.2285
2026-06-19,ASML.AS,5m,0.0003896908436,0.0003443371661,0.1164
2026-06-19,AUDUSD=X,5m,1.64470415e-05,1.290358075e-05,0.2154
2026-06-19,BNBUSDT,5m,0.0003835130012,0.0003560573057,0.0716
2026-06-19,BNP.PA,5m,9.471131797e-05,9.272701188e-05,0.021
2026-06-19,BTCUSDT,5m,0.0003792158274,0.0003656211011,0.0358
2026-06-19,ETHUSDT,5m,0.0005624876383,0.000543919144,0.033
2026-06-19,EURUSD=X,5m,9.634736797e-06,7.155846293e-06,0.2573
2026-06-19,GBPUSD=X,5m,1.444864917e-05,1.272250687e-05,0.1195
2026-06-19,MC.PA,5m,0.0001879277245,0.0001848512236,0.0164
2026-06-19,NZDUSD=X,5m,1.893825652e-05,1.725132055e-05,0.0891
2026-06-19,SAN.PA,5m,0.0005412504907,0.0005359884942,0.0097
2026-06-19,SAP.DE,5m,0.0002476174166,0.0002111203286,0.1474
2026-06-19,SIE.DE,5m,0.0001646342916,0.0001527211368,0.0724
2026-06-19,SOLUSDT,5m,0.0009302915242,0.0009562448252,0
2026-06-19,TTE.PA,5m,0.0001067260504,0.0001087935049,0
2026-06-19,USDCAD=X,5m,9.670643026e-06,1.048088926e-05,0
2026-06-19,USDCHF=X,5m,1.532795902e-05,1.294533187e-05,0.1554
2026-06-19,USDJPY=X,5m,4.920970238e-06,4.964316875e-06,0
2026-06-19,XRPUSDT,5m,0.0006719308759,0.0006659457553,0.0089
2026-06-19,^FCHI,5m,3.626048493e-05,2.935738033e-05,0.1904
2026-06-19,^GDAXI,5m,4.314439237e-05,3.764850616e-05,0.1274
2026-06-19,^KS11,5m,0.0009894396175,0.001081755221,0
2026-06-19,^N225,5m,0.0001201014525,0.0001177797627,0.0193
2026-06-19,^STOXX50E,5m,3.833611878e-05,3.246131241e-05,0.1532
2026-06-20,BNBUSDT,5m,0.0002141916616,0.0001956288358,0.0867
2026-06-20,BTCUSDT,5m,0.0002262662976,0.0001839320393,0.1871
2026-06-20,ETHUSDT,5m,0.0004169022211,0.0003429549788,0.1774
2026-06-20,SOLUSDT,5m,0.001212977805,0.001182614901,0.025
2026-06-20,XRPUSDT,5m,0.0004507222454,0.0003936415709,0.1266
2026-06-21,BNBUSDT,5m,0.0002358136833,0.0002042840275,0.1337
2026-06-21,BTCUSDT,5m,0.0002125267184,0.0001695198886,0.2024
2026-06-21,ETHUSDT,5m,0.0003907907466,0.0002734851605,0.3002
2026-06-21,SOLUSDT,5m,0.0008669941718,0.0007534205776,0.131
2026-06-21,XRPUSDT,5m,0.0005169687566,0.0004112042673,0.2046
2026-06-22,005930.KS,5m,0.001609201193,0.001220704952,0.2414
2026-06-22,0700.HK,5m,0.0005023654286,0.000493102266,0.0184
2026-06-22,2330.TW,5m,0.0001965215775,0.0001512109978,0.2306
2026-06-22,6758.T,5m,0.000243403552,0.000180498652,0.2584
2026-06-22,7203.T,5m,0.0001126329758,0.0001054609686,0.0637
2026-06-22,9984.T,5m,0.0005899656387,0.0006140173556,0
2026-06-22,9988.HK,5m,0.0004340486462,0.0003964964116,0.0865
2026-06-22,AAPL,5m,0.0001890809894,0.0001127012857,0.404
2026-06-22,AIR.PA,5m,0.000159194963,0.0001392446808,0.1253
2026-06-22,AMZN,5m,0.0003043102328,0.000315441297,0
2026-06-22,ASML.AS,5m,0.00045353557,0.0003411754052,0.2477
2026-06-22,AUDUSD=X,5m,1.555469408e-05,1.387721889e-05,0.1078
2026-06-22,BNBUSDT,5m,0.0003532772075,0.0003357105108,0.0497
2026-06-22,BNP.PA,5m,8.003342175e-05,7.472458622e-05,0.0663
2026-06-22,BTCUSDT,5m,0.0004257766739,0.0004122598163,0.0317
2026-06-22,BZ=F,5m,0.01255657512,0.005963386493,0.5251
2026-06-22,CC=F,5m,0.002425303769,0.001042212362,0.5703
2026-06-22,CL=F,5m,0.003377376305,0.002958762302,0.1239
2026-06-22,COST,5m,0.0001322422374,0.0001398519603,0
2026-06-22,ETHUSDT,5m,0.0007029991053,0.0006341573998,0.0979
2026-06-22,EURUSD=X,5m,1.182502934e-05,1.050206281e-05,0.1119
2026-06-22,GBPUSD=X,5m,1.930365638e-05,1.663780169e-05,0.1381
2026-06-22,GC=F,5m,0.0009678613522,0.000858256591,0.1132
2026-06-22,GOOGL,5m,0.0004406295623,0.0003982959164,0.0961
2026-06-22,HG=F,5m,0.0008787400784,0.0007755702579,0.1174
2026-06-22,JPM,5m,0.0001294659798,0.0001120201385,0.1348
2026-06-22,KC=F,5m,0.002216946613,0.0006843056524,0.6913
2026-06-22,KO,5m,8.394770093e-05,7.708475993e-05,0.0818
2026-06-22,MC.PA,5m,0.000565446237,0.0003852485014,0.3187
2026-06-22,META,5m,0.0003166777526,0.0002966094241,0.0634
2026-06-22,MSFT,5m,0.0002334607937,0.0001937863576,0.1699
2026-06-22,NG=F,5m,0.001853761377,0.001491039882,0.1957
2026-06-22,NVDA,5m,0.0002300778338,0.0001836781041,0.2017
2026-06-22,NZDUSD=X,5m,2.411447894e-05,2.207448245e-05,0.0846
2026-06-22,PG,5m,0.0001606549065,0.0001829011246,0
2026-06-22,SAN.PA,5m,0.0002570052553,0.0002393832465,0.0686
2026-06-22,SAP.DE,5m,0.0004211959042,0.000463099936,0
2026-06-22,SI=F,5m,0.00887303433,0.007567768824,0.1471
2026-06-22,SIE.DE,5m,0.0001439342988,0.0001476123097,0
2026-06-22,SOLUSDT,5m,0.001041508399,0.0009440879756,0.0935
2026-06-22,TSLA,5m,0.0008509508995,0.0008418331496,0.0107
2026-06-22,TTE.PA,5m,0.000117054485,0.000123158766,0
2026-06-22,UNH,5m,0.0001189836839,0.0001137576358,0.0439
2026-06-22,USDCAD=X,5m,1.091701225e-05,1.050584393e-05,0.0377
2026-06-22,USDCHF=X,5m,1.963834798e-05,1.750212984e-05,0.1088
2026-06-22,USDJPY=X,5m,1.397074696e-05,1.210641208e-05,0.1334
2026-06-22,V,5m,0.0001920390421,0.0001337170799,0.3037
2026-06-22,XOM,5m,0.0001857485469,0.000209230303,0
2026-06-22,XRPUSDT,5m,0.0006485443356,0.000623017872,0.0394
2026-06-22,ZW=F,5m,0.0002843443949,0.0002617076094,0.0796
2026-06-22,^FCHI,5m,4.161569425e-05,3.91131231e-05,0.0601
2026-06-22,^GDAXI,5m,3.637904473e-05,3.483239849e-05,0.0425
2026-06-22,^GSPC,5m,4.68120507e-05,5.167192952e-05,0
2026-06-22,^HSI,5m,0.0001405869216,0.0001403813529,0.0015
2026-06-22,^KS11,5m,0.0006170518872,0.0005970052749,0.0325
2026-06-22,^N225,5m,7.645949622e-05,7.044732403e-05,0.0786
2026-06-22,^NDX,5m,0.0001234289434,0.0001267843732,0
2026-06-22,^STOXX50E,5m,2.955658151e-05,2.88981884e-05,0.0223
2026-06-23,005930.KS,5m,0.001821540322,0.001492345069,0.1807
2026-06-23,0700.HK,5m,0.0004541920734,0.0004216592302,0.0716
2026-06-23,2330.TW,5m,0.0002501825641,0.0001872489314,0.2516
2026-06-23,6758.T,5m,0.000143157983,0.0001295938475,0.0947
2026-06-23,7203.T,5m,7.258066452e-05,5.911961312e-05,0.1855
2026-06-23,9984.T,5m,0.0006933391734,0.0006846878646,0.0125
2026-06-23,9988.HK,5m,0.00032132814,0.000260475512,0.1894
2026-06-23,AAPL,5m,0.0002864734067,0.0002183042913,0.238
2026-06-23,AIR.PA,5m,0.0002368378321,0.0002342372384,0.011
2026-06-23,AMZN,5m,0.0002692965245,0.0001947204906,0.2769
2026-06-23,ASML.AS,5m,0.0006253214064,0.0005722339945,0.0849
2026-06-23,AUDUSD=X,5m,1.876591556e-05,1.711983154e-05,0.0877
2026-06-23,BNBUSDT,5m,0.000448934178,0.0003911796408,0.1286
2026-06-23,BNP.PA,5m,0.000104953797,8.713189844e-05,0.1698
2026-06-23,BTCUSDT,5m,0.0004036218603,0.0003734949211,0.0746
2026-06-23,BZ=F,5m,0.0005993474433,0.0005199776864,0.1324
2026-06-23,CC=F,5m,0.001531476713,0.0009601386352,0.3731
2026-06-23,CL=F,5m,0.000597842161,0.0005361320371,0.1032
2026-06-23,COST,5m,8.435493749e-05,9.440127128e-05,0
2026-06-23,ETHUSDT,5m,0.0008262305354,0.0006357689292,0.2305
2026-06-23,EURUSD=X,5m,1.057578637e-05,8.396994913e-06,0.206
2026-06-23,GBPUSD=X,5m,1.174767447e-05,1.068219588e-05,0.0907
2026-06-23,GC=F,5m,0.0002581060464,0.0002694501983,0
2026-06-23,GOOGL,5m,0.0001755320261,0.0001303989074,0.2571
2026-06-23,HG=F,5m,0.0002275029008,0.0002163108266,0.0492
2026-06-23,JPM,5m,7.930549818e-05,8.108249982e-05,0
2026-06-23,KC=F,5m,0.002266440363,0.0006111570482,0.7303
2026-06-23,KO,5m,6.193474357e-05,4.914934736e-05,0.2064
2026-06-23,MC.PA,5m,0.0002419405378,0.0002512799927,0
2026-06-23,META,5m,0.0002222537954,0.0001591809692,0.2838
2026-06-23,MSFT,5m,0.0002975470991,0.0001841640506,0.3811
2026-06-23,NG=F,5m,0.0005428279926,0.0004876682263,0.1016
2026-06-23,NVDA,5m,0.000204436018,0.0001785113135,0.1268
2026-06-23,NZDUSD=X,5m,2.330838246e-05,2.00027927e-05,0.1418
2026-06-23,PG,5m,9.172283831e-05,0.0001015822778,0
2026-06-23,SAN.PA,5m,0.0001747212457,0.0001409250327,0.1934
2026-06-23,SAP.DE,5m,0.0003507507748,0.0003652100137,0
2026-06-23,SI=F,5m,0.0009623763645,0.0009138133517,0.0505
2026-06-23,SIE.DE,5m,0.0002675615392,0.0002897397529,0
2026-06-23,SOLUSDT,5m,0.001047751119,0.0009475147452,0.0957
2026-06-23,TSLA,5m,0.0003005989438,0.0002899759142,0.0353
2026-06-23,TTE.PA,5m,8.092819031e-05,8.880175585e-05,0
2026-06-23,UNH,5m,0.0001583230908,0.0001450548225,0.0838
2026-06-23,USDCAD=X,5m,7.739358242e-06,7.995285901e-06,0
2026-06-23,USDCHF=X,5m,1.548176956e-05,1.644817932e-05,0
2026-06-23,USDJPY=X,5m,6.168642936e-06,5.459482713e-06,0.115
2026-06-23,V,5m,0.0001059193824,0.0001037953157,0.0201
2026-06-23,XOM,5m,7.73309132e-05,7.150603749e-05,0.0753
2026-06-23,XRPUSDT,5m,0.0005474614078,0.000493935984,0.0978
2026-06-23,ZW=F,5m,0.0002237264064,0.00021495854,0.0392
2026-06-23,^FCHI,5m,3.757513533e-05,3.215423059e-05,0.1443
2026-06-23,^GDAXI,5m,3.900657876e-05,4.061727694e-05,0
2026-06-23,^GSPC,5m,3.939905542e-05,3.531923932e-05,0.1036
2026-06-23,^HSI,5m,8.236531022e-05,7.235519947e-05,0.1215
2026-06-23,^KS11,5m,0.001162165213,0.001246140848,0
2026-06-23,^N225,5m,0.0002315260545,0.0001833113656,0.2082
2026-06-23,^NDX,5m,0.0001032249244,0.0001042161399,0
2026-06-23,^STOXX50E,5m,3.632365971e-05,3.510182779e-05,0.0336
2026-06-24,005930.KS,5m,0.004028047746,0.003557733413,0.1168
2026-06-24,0700.HK,5m,0.0008246845081,0.0008629815869,0
2026-06-24,2330.TW,5m,0.0002093668845,0.0001679904006,0.1976
2026-06-24,6758.T,5m,0.0003522829421,0.0002048673585,0.4185
2026-06-24,7203.T,5m,9.323914371e-05,9.124608834e-05,0.0214
2026-06-24,9984.T,5m,0.0008000514984,0.0008268238525,0
2026-06-24,9988.HK,5m,0.0007491640252,0.000716485651,0.0436
2026-06-24,AAPL,5m,0.0001901883912,0.0001322609982,0.3046
2026-06-24,AIR.PA,5m,0.0002290643849,0.0002589354105,0
2026-06-24,AMZN,5m,0.000231176188,0.0002323996858,0
2026-06-24,ASML.AS,5m,0.000534357118,0.0005075371745,0.0502
2026-06-24,AUDUSD=X,5m,2.542593273e-05,2.682304648e-05,0
2026-06-24,BNBUSDT,5m,0.0007502557663,0.0007211223424,0.0388
2026-06-24,BNP.PA,5m,0.0001316734478,0.0001337967872,0
2026-06-24,BTCUSDT,5m,0.0007078882918,0.0006889035406,0.0268
2026-06-24,BZ=F,5m,0.0006266802408,0.0005320717724,0.151
2026-06-24,CC=F,5m,0.003151468502,0.001999170348,0.3656
2026-06-24,CL=F,5m,0.0006416312762,0.0005691573105,0.113
2026-06-24,COST,5m,0.0001108707465,0.0001156547975,0
2026-06-24,ETHUSDT,5m,0.001302736356,0.001209754187,0.0714
2026-06-24,EURUSD=X,5m,1.579207073e-05,1.46199251e-05,0.0742
2026-06-24,GBPUSD=X,5m,1.834566425e-05,1.994468381e-05,0
2026-06-24,GC=F,5m,0.0004166532644,0.000387674663,0.0696
2026-06-24,GOOGL,5m,0.0002452807102,0.0002068017674,0.1569
2026-06-24,HG=F,5m,0.0003314409809,0.0002820950408,0.1489
2026-06-24,JPM,5m,0.0001175152014,0.0001140184548,0.0298
2026-06-24,KC=F,5m,0.003938891613,0.001127159099,0.7138
2026-06-24,KO,5m,0.000132372124,0.0001323835717,0
2026-06-24,MC.PA,5m,0.000210510476,0.0002101938705,0.0015
2026-06-24,META,5m,0.0002667715368,0.0002595092619,0.0272
2026-06-24,MSFT,5m,0.0003103188309,0.0002274550568,0.267
2026-06-24,NG=F,5m,0.0004295337285,0.0003780363014,0.1199
2026-06-24,NVDA,5m,0.0002690839591,0.0002712501655,0
2026-06-24,NZDUSD=X,5m,4.634475655e-05,5.067079991e-05,0
2026-06-24,PG,5m,0.0001345410236,0.0001415388295,0
2026-06-24,SAN.PA,5m,0.000195686275,0.0001904876071,0.0266
2026-06-24,SAP.DE,5m,0.0004334718273,0.0004281637091,0.0122
2026-06-24,SI=F,5m,0.001823276104,0.00169276299,0.0716
2026-06-24,SIE.DE,5m,0.0001894499337,0.0001860708226,0.0178
2026-06-24,SOLUSDT,5m,0.001647604494,0.001693267393,0
2026-06-24,TSLA,5m,0.0003601996555,0.0003361118945,0.0669
2026-06-24,TTE.PA,5m,0.0001122378332,0.0001225879286,0
2026-06-24,UNH,5m,0.0003353946554,0.0004062610312,0
2026-06-24,USDCAD=X,5m,9.130426344e-06,9.290074067e-06,0
2026-06-24,USDCHF=X,5m,1.80040927e-05,1.841889366e-05,0
2026-06-24,USDJPY=X,5m,2.615408826e-06,2.293530266e-06,0.1231
2026-06-24,V,5m,0.0001737474407,0.0001848874885,0
2026-06-24,XOM,5m,0.0001823351498,0.000170270693,0.0662
2026-06-24,XRPUSDT,5m,0.000975298144,0.0008022854223,0.1774
2026-06-24,ZW=F,5m,0.0002257200374,0.0001834692959,0.1872
2026-06-24,^FCHI,5m,3.125272017e-05,3.215657325e-05,0
2026-06-24,^GDAXI,5m,4.780877911e-05,5.231282508e-05,0
2026-06-24,^GSPC,5m,5.90052468e-05,5.763162643e-05,0.0233
2026-06-24,^HSI,5m,0.0001076095516,0.0001178442393,0
2026-06-24,^KS11,5m,0.00259400589,0.002228388235,0.1409
2026-06-24,^N225,5m,0.0003400117377,0.0002916309022,0.1423
2026-06-24,^NDX,5m,0.0001635387925,0.0001657855139,0
2026-06-24,^STOXX50E,5m,3.845532742e-05,4.031748148e-05,0
2026-06-25,005930.KS,5m,0.0007476921974,0.0007038638812,0.0586
2026-06-25,0700.HK,5m,0.0003206534885,0.000271466768,0.1534
2026-06-25,2330.TW,5m,0.000246238915,0.0002169963464,0.1188
2026-06-25,6758.T,5m,0.0002467553088,0.0002613619963,0
2026-06-25,7203.T,5m,9.596123166e-05,6.204175695e-05,0.3535
2026-06-25,9984.T,5m,0.001622673968,0.001275110554,0.2142
2026-06-25,9988.HK,5m,0.000346782383,0.0004286138363,0
2026-06-25,AAPL,5m,0.0009508760839,0.0008564585834,0.0993
2026-06-25,AIR.PA,5m,0.0001303839152,0.0001249219234,0.0419
2026-06-25,AMZN,5m,0.0004100248919,0.0004013992744,0.021
2026-06-25,ASML.AS,5m,0.0009282507448,0.0008298534925,0.106
2026-06-25,AUDUSD=X,5m,3.183717074e-05,3.147171637e-05,0.0115
2026-06-25,BNBUSDT,5m,0.001190592988,0.001393763332,0
2026-06-25,BNP.PA,5m,8.929436468e-05,9.019210361e-05,0
2026-06-25,BTCUSDT,5m,0.001488651906,0.001688713552,0
2026-06-25,BZ=F,5m,0.0006064724868,0.0006395371697,0
2026-06-25,CC=F,5m,0.00223328598,0.001595332085,0.2857
2026-06-25,CL=F,5m,0.0006600215216,0.0007062534225,0
2026-06-25,COST,5m,0.000206075919,0.0002080830622,0
2026-06-25,ETHUSDT,5m,0.001907146653,0.002231619051,0
2026-06-25,EURUSD=X,5m,1.493919246e-05,1.30522653e-05,0.1263
2026-06-25,GBPUSD=X,5m,1.647683441e-05,1.538139851e-05,0.0665
2026-06-25,GC=F,5m,0.0003814948936,0.0003542314404,0.0715
2026-06-25,GOOGL,5m,0.0002911089064,0.0002830454592,0.0277
2026-06-25,HG=F,5m,0.0004144543058,0.0003012091633,0.2732
2026-06-25,JPM,5m,0.0001642231527,0.0001501737465,0.0856
2026-06-25,KC=F,5m,0.005407091469,0.0008010855522,0.8518
2026-06-25,KO,5m,0.0001044263797,8.146153817e-05,0.2199
2026-06-25,MC.PA,5m,0.000284762598,0.0003171428857,0
2026-06-25,META,5m,0.0003746272272,0.0003172243936,0.1532
2026-06-25,MSFT,5m,0.0004483908291,0.0004143765096,0.0759
2026-06-25,NG=F,5m,0.0008516572435,0.0007655087594,0.1012
2026-06-25,NVDA,5m,0.0006630321953,0.0008297342112,0
2026-06-25,NZDUSD=X,5m,4.5892544e-05,4.114778877e-05,0.1034
2026-06-25,PG,5m,0.0002571508089,0.0001957602012,0.2387
2026-06-25,SAN.PA,5m,0.0001347457882,0.0001341751366,0.0042
2026-06-25,SAP.DE,5m,0.0003232224612,0.0002843305268,0.1203
2026-06-25,SI=F,5m,0.001722972262,0.001648581578,0.0432
2026-06-25,SIE.DE,5m,0.0002313781655,0.0001889673363,0.1833
2026-06-25,SOLUSDT,5m,0.002917338876,0.00327738179,0
2026-06-25,TSLA,5m,0.0004900745073,0.0005212704245,0
2026-06-25,TTE.PA,5m,0.0001053032344,0.0001021855282,0.0296
2026-06-25,UNH,5m,0.0002010461785,0.0001744970323,0.1321
2026-06-25,USDCAD=X,5m,1.330776498e-05,1.262222148e-05,0.0515
2026-06-25,USDCHF=X,5m,2.49083635e-05,2.449300274e-05,0.0167
2026-06-25,USDJPY=X,5m,4.766526459e-06,4.750529882e-06,0.0034
2026-06-25,V,5m,0.0002146131826,0.0001833201075,0.1458
2026-06-25,XOM,5m,0.000137722099,0.0001100083505,0.2012
2026-06-25,XRPUSDT,5m,0.001905702558,0.002091284158,0
2026-06-25,ZW=F,5m,0.0002041622562,0.0001742612982,0.1465
2026-06-25,^FCHI,5m,2.855441123e-05,2.614990062e-05,0.0842
2026-06-25,^GDAXI,5m,6.996641452e-05,6.791663484e-05,0.0293
2026-06-25,^GSPC,5m,0.0001377237052,0.0001487086187,0
2026-06-25,^HSI,5m,0.0001093966169,0.000125619703,0
2026-06-25,^KS11,5m,0.0005145476062,0.0004751525602,0.0766
2026-06-25,^N225,5m,0.0001167721479,0.0001204298852,0
2026-06-25,^NDX,5m,0.0004283763771,0.0005209447956,0
2026-06-25,^STOXX50E,5m,4.867069948e-05,5.199518996e-05,0
2026-06-26,005930.KS,5m,0.002375910555,0.002630516075,0
2026-06-26,0700.HK,5m,0.0003057388558,0.0002774864234,0.0924
2026-06-26,2330.TW,5m,0.0002816264237,0.0002353632573,0.1643
2026-06-26,6758.T,5m,0.0002240900268,0.0001752276884,0.218
2026-06-26,7203.T,5m,0.0001216020707,9.405850511e-05,0.2265
2026-06-26,9984.T,5m,0.001143344951,0.0008786731798,0.2315
2026-06-26,9988.HK,5m,0.0002956417396,0.0002953418158,0.001
2026-06-26,AAPL,5m,0.0007252369052,0.000596882029,0.177
2026-06-26,AIR.PA,5m,0.0001402123753,0.0001322598879,0.0567
2026-06-26,AMZN,5m,0.0008878594064,0.0008037828019,0.0947
2026-06-26,ASML.AS,5m,0.0004900266797,0.0004334197516,0.1155
2026-06-26,AUDUSD=X,5m,2.237335069e-05,1.816528868e-05,0.1881
2026-06-26,BNBUSDT,5m,0.0009560785954,0.0008196838014,0.1427
2026-06-26,BNP.PA,5m,0.0001156021526,0.0001018841482,0.1187
2026-06-26,BTCUSDT,5m,0.001163689098,0.0009815244301,0.1565
2026-06-26,BZ=F,5m,0.0008340078661,0.0007665029114,0.0809
2026-06-26,CC=F,5m,0.001969231034,0.001255316011,0.3625
2026-06-26,CL=F,5m,0.001005287473,0.0008527253419,0.1518
2026-06-26,COST,5m,8.709549677e-05,9.186041598e-05,0
2026-06-26,ETHUSDT,5m,0.002075286417,0.001644771797,0.2074
2026-06-26,EURUSD=X,5m,1.658043174e-05,1.505609212e-05,0.0919
2026-06-26,GBPUSD=X,5m,1.405545765e-05,1.398582439e-05,0.005
2026-06-26,GC=F,5m,0.0001966185164,0.0001596056846,0.1882
2026-06-26,GOOGL,5m,0.0004876303484,0.0002735846858,0.439
2026-06-26,HG=F,5m,0.0002228381929,0.000202904894,0.0895
2026-06-26,JPM,5m,0.0001801924152,0.0001632916048,0.0938
2026-06-26,KC=F,5m,0.002666814969,0.0005858739737,0.7803
2026-06-26,KO,5m,0.0001087315042,9.529093414e-05,0.1236
2026-06-26,MC.PA,5m,0.0001425958726,0.0001276860092,0.1046
2026-06-26,META,5m,0.0001712864122,0.0001932329734,0
2026-06-26,MSFT,5m,0.0006578213384,0.0005203341626,0.209
2026-06-26,NG=F,5m,0.0008491472901,0.0007553348443,0.1105
